CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-4119434.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;2744838.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;3050203.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04;Despesas/Receitas Operacionais;-921727.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04;Despesas/Receitas Operacionais;-2031038.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.01;Despesas com Vendas;-1165146.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.01;Despesas com Vendas;-1074099.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.02;Despesas Gerais e Administrativas;-740332.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.02;Despesas Gerais e Administrativas;-714899.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.04;Outras Receitas Operacionais;1780065.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.04;Outras Receitas Operacionais;329260.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.05;Outras Despesas Operacionais;-796314.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.05;Outras Despesas Operacionais;-571300.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1823111.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1019165.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06;Resultado Financeiro;-644005.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06;Resultado Financeiro;-652894.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.01;Receitas Financeiras;439317.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.01;Receitas Financeiras;532968.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.02;Despesas Financeiras;-1083322.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.02;Despesas Financeiras;-1185862.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1179106.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;366271.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-116508.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-21949.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.01;Corrente;-235429.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.01;Corrente;-191773.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.02;Diferido;118921.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.02;Diferido;169824.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.09;Resultado Líquido das Operações Continuadas;1062598.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.09;Resultado Líquido das Operações Continuadas;344322.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1062598.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11;Lucro/Prejuízo Consolidado do Período;344322.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;183311.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;6167.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.02;Atribuído a Sócios Não Controladores;879287.00
60.543.816/0001-93;2010-12-31;2;JEREISSATI PARTICIPACOES S.A.;8672;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.02;Atribuído a Sócios Não Controladores;338155.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.01;Receita de Venda de Bens e/ou Serviços;5292972.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;6283387.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-4555729.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-4694659.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;737243.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;1588728.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04;Despesas/Receitas Operacionais;1014786.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04;Despesas/Receitas Operacionais;-608571.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.01;Despesas com Vendas;-296974.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.01;Despesas com Vendas;-281428.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.02;Despesas Gerais e Administrativas;-296123.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.02;Despesas Gerais e Administrativas;-312316.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.04;Outras Receitas Operacionais;1609016.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.04;Outras Receitas Operacionais;0.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.05;Outras Despesas Operacionais;0.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.05;Outras Despesas Operacionais;-7499.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.06;Resultado de Equivalência Patrimonial;-1133.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.06;Resultado de Equivalência Patrimonial;-7328.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1752029.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;980157.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06;Resultado Financeiro;1571535.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06;Resultado Financeiro;-364218.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.01;Receitas Financeiras;2890386.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.01;Receitas Financeiras;828314.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.02;Despesas Financeiras;-1318851.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.02;Despesas Financeiras;-1192532.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;3323564.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;615939.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-827189.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-87297.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.01;Corrente;-30660.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.01;Corrente;59627.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.02;Diferido;-796529.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.02;Diferido;-146924.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.09;Resultado Líquido das Operações Continuadas;2496375.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.09;Resultado Líquido das Operações Continuadas;528642.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10;Resultado Líquido de Operações Descontinuadas;93095.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10;Resultado Líquido de Operações Descontinuadas;74512.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;93095.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;74512.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11;Lucro/Prejuízo Consolidado do Período;2589470.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11;Lucro/Prejuízo Consolidado do Período;603154.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1929225.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;598646.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.02;Atribuído a Sócios Não Controladores;660245.00
60.643.228/0001-21;2010-12-31;3;FIBRIA CELULOSE S.A.;12793;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.02;Atribuído a Sócios Não Controladores;4508.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.01;Receita de Venda de Bens e/ou Serviços;3972976.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;4519675.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-3082296.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-3148955.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;890680.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;1370720.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04;Despesas/Receitas Operacionais;-272361.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04;Despesas/Receitas Operacionais;-246851.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.01;Despesas com Vendas;-158489.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.01;Despesas com Vendas;-227993.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.02;Despesas Gerais e Administrativas;-255013.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.02;Despesas Gerais e Administrativas;-318652.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
60.651.809/0001-05;2010-12-31;1;SUZANO HOLDING S.A.;9067;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
